               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 840,            0.011789,           0.0046979,           0.0026231,             0.99676,                   1,               0.995,              0.9417,            0.007764,           0.0020642,          0.00092669,           0.0016939,           0.0016939,           0.0016939
                 841,            0.011137,           0.0051421,           0.0021453,              0.9968,                   1,               0.995,             0.93767,           0.0077839,           0.0020767,          0.00091866,            0.001684,            0.001684,            0.001684
                 842,            0.011434,           0.0043328,           0.0029934,              0.9968,                   1,               0.995,             0.94606,           0.0075365,           0.0020225,          0.00091533,           0.0016741,           0.0016741,           0.0016741
                 843,            0.011429,           0.0049701,            0.001679,             0.99679,                   1,               0.995,             0.93853,           0.0077752,           0.0020734,           0.0009108,           0.0016642,           0.0016642,           0.0016642
                 844,            0.010414,           0.0044028,           0.0023826,             0.99677,                   1,               0.995,             0.94204,           0.0077403,           0.0020513,          0.00090699,           0.0016543,           0.0016543,           0.0016543
                 845,            0.011312,           0.0050276,           0.0016738,             0.99685,                   1,               0.995,             0.93855,           0.0077053,           0.0020479,          0.00090264,           0.0016444,           0.0016444,           0.0016444
                 846,            0.011098,           0.0044327,           0.0026668,             0.99689,                   1,               0.995,             0.94562,           0.0076673,           0.0020314,          0.00090289,           0.0016345,           0.0016345,           0.0016345
                 847,            0.010792,           0.0053538,           0.0019539,             0.99688,                   1,               0.995,             0.93366,           0.0083982,           0.0020591,          0.00089698,           0.0016246,           0.0016246,           0.0016246
                 848,            0.010859,           0.0047543,           0.0019858,             0.99698,                   1,               0.995,              0.9457,            0.008001,           0.0020556,          0.00089457,           0.0016147,           0.0016147,           0.0016147
                 849,            0.010956,           0.0057441,           0.0021937,             0.99703,                   1,               0.995,             0.93277,            0.008442,           0.0020928,          0.00089001,           0.0016048,           0.0016048,           0.0016048
                 850,            0.010977,           0.0047135,            0.002198,             0.99705,                   1,               0.995,             0.94574,           0.0079236,           0.0020694,          0.00088742,           0.0015949,           0.0015949,           0.0015949
                 851,           0.0099842,           0.0049891,           0.0040951,             0.99705,                   1,               0.995,             0.94926,           0.0077704,           0.0020289,          0.00088284,            0.001585,            0.001585,            0.001585
                 852,            0.010543,           0.0038763,             0.00166,             0.99708,                   1,               0.995,             0.94391,           0.0081457,           0.0020654,          0.00087436,           0.0015751,           0.0015751,           0.0015751
                 853,            0.011473,           0.0045068,           0.0019635,             0.99705,                   1,               0.995,             0.93393,           0.0079369,           0.0020386,          0.00086714,           0.0015652,           0.0015652,           0.0015652
                 854,            0.011879,           0.0053921,           0.0020063,             0.99709,                   1,               0.995,             0.94519,           0.0082653,           0.0020454,          0.00086084,           0.0015553,           0.0015553,           0.0015553
                 855,            0.010874,            0.004841,           0.0038207,              0.9971,                   1,               0.995,             0.94589,            0.007863,           0.0020325,           0.0008621,           0.0015454,           0.0015454,           0.0015454
                 856,            0.012164,           0.0051955,           0.0036626,             0.99708,                   1,               0.995,             0.93715,           0.0085466,           0.0020544,          0.00085922,           0.0015355,           0.0015355,           0.0015355
                 857,              0.0107,           0.0044964,            0.002584,             0.99704,                   1,               0.995,             0.93645,           0.0077853,           0.0020089,          0.00085605,           0.0015256,           0.0015256,           0.0015256
                 858,            0.011544,           0.0053617,           0.0014156,             0.99706,                   1,               0.995,             0.93831,            0.008272,           0.0019985,          0.00085369,           0.0015157,           0.0015157,           0.0015157
                 859,            0.011611,           0.0048892,           0.0033093,             0.99703,                   1,               0.995,             0.93794,           0.0078435,           0.0019881,          0.00084626,           0.0015058,           0.0015058,           0.0015058
                 860,            0.010941,           0.0046298,           0.0016285,             0.99706,                   1,               0.995,              0.9367,           0.0083516,           0.0019777,          0.00083972,           0.0014959,           0.0014959,           0.0014959
                 861,            0.012339,           0.0045358,            0.001388,             0.99706,                   1,               0.995,             0.94454,            0.008125,            0.001961,          0.00084004,            0.001486,            0.001486,            0.001486
                 862,            0.010726,           0.0049448,           0.0017782,             0.99708,                   1,               0.995,             0.94969,           0.0080042,           0.0019512,           0.0008347,           0.0014761,           0.0014761,           0.0014761
                 863,            0.011712,           0.0041551,           0.0029221,             0.99707,                   1,               0.995,             0.94303,           0.0078367,           0.0019555,          0.00083427,           0.0014662,           0.0014662,           0.0014662
                 864,             0.01146,           0.0046416,           0.0031371,             0.99708,                   1,               0.995,             0.94038,           0.0081592,           0.0020059,          0.00083371,           0.0014563,           0.0014563,           0.0014563
                 865,            0.011223,           0.0046804,           0.0023224,             0.99708,                   1,               0.995,             0.93863,           0.0080779,           0.0019843,           0.0008354,           0.0014464,           0.0014464,           0.0014464
                 866,            0.011372,           0.0048046,           0.0037839,             0.99711,                   1,               0.995,             0.92872,           0.0082643,           0.0020151,          0.00083167,           0.0014365,           0.0014365,           0.0014365
                 867,             0.01085,           0.0055909,           0.0020594,             0.99708,                   1,               0.995,             0.94692,           0.0081584,           0.0019579,          0.00083339,           0.0014266,           0.0014266,           0.0014266
                 868,            0.010566,           0.0041832,           0.0019497,             0.99713,                   1,               0.995,             0.94298,           0.0079563,           0.0019772,          0.00082923,           0.0014167,           0.0014167,           0.0014167
                 869,            0.011441,           0.0050075,           0.0020466,             0.99711,                   1,               0.995,             0.94568,           0.0081305,           0.0019496,          0.00082593,           0.0014068,           0.0014068,           0.0014068
                 870,            0.011777,           0.0053192,           0.0018924,             0.99707,                   1,               0.995,             0.94662,           0.0079777,           0.0019574,           0.0008262,           0.0013969,           0.0013969,           0.0013969
                 871,            0.010624,           0.0042364,           0.0018236,             0.99708,                   1,               0.995,              0.9418,            0.008264,           0.0019417,          0.00082706,            0.001387,            0.001387,            0.001387
                 872,            0.010961,           0.0050697,            0.002148,             0.99716,                   1,               0.995,             0.94819,            0.007778,           0.0019201,          0.00082553,           0.0013771,           0.0013771,           0.0013771
                 873,            0.010998,           0.0048664,            0.001812,             0.99719,                   1,               0.995,             0.93063,           0.0088077,           0.0019722,          0.00082317,           0.0013672,           0.0013672,           0.0013672
                 874,            0.010794,            0.004865,           0.0025474,             0.99722,                   1,               0.995,             0.93673,           0.0082878,           0.0019462,          0.00081856,           0.0013573,           0.0013573,           0.0013573
                 875,            0.010622,            0.005061,           0.0019096,             0.99715,                   1,               0.995,             0.93752,           0.0084776,           0.0019652,          0.00081479,           0.0013474,           0.0013474,           0.0013474
                 876,             0.01144,           0.0048193,            0.002602,             0.99719,                   1,               0.995,             0.94099,           0.0079758,           0.0019667,          0.00080999,           0.0013375,           0.0013375,           0.0013375
                 877,            0.011344,           0.0044458,           0.0019705,             0.99718,                   1,               0.995,             0.93946,           0.0080585,            0.001956,          0.00080873,           0.0013276,           0.0013276,           0.0013276
                 878,            0.010244,           0.0048033,           0.0023099,             0.99715,                   1,               0.995,             0.93712,           0.0077705,           0.0019506,          0.00080658,           0.0013177,           0.0013177,           0.0013177
                 879,            0.010259,            0.004539,            0.001417,              0.9972,                   1,               0.995,             0.93843,           0.0077867,           0.0019545,          0.00080371,           0.0013078,           0.0013078,           0.0013078
                 880,            0.011099,           0.0048264,           0.0018924,             0.99712,                   1,               0.995,             0.94145,           0.0074161,            0.001912,          0.00080108,           0.0012979,           0.0012979,           0.0012979
                 881,            0.010169,           0.0049769,           0.0013558,             0.99708,                   1,               0.995,             0.93674,           0.0075602,            0.001941,          0.00079856,            0.001288,            0.001288,            0.001288
                 882,             0.01143,           0.0047444,           0.0019902,             0.99711,                   1,               0.995,             0.93877,           0.0078092,           0.0019404,          0.00079715,           0.0012781,           0.0012781,           0.0012781
                 883,            0.011657,           0.0050073,           0.0016699,             0.99711,                   1,               0.995,             0.93678,           0.0077198,           0.0019591,          0.00079462,           0.0012682,           0.0012682,           0.0012682
                 884,            0.011817,           0.0051635,           0.0021345,              0.9971,                   1,               0.995,             0.94505,           0.0079599,           0.0019559,          0.00079341,           0.0012583,           0.0012583,           0.0012583
                 885,             0.01094,           0.0052255,           0.0023308,             0.99705,                   1,               0.995,             0.94694,           0.0084635,           0.0019719,          0.00078583,           0.0012484,           0.0012484,           0.0012484
                 886,            0.012158,           0.0060837,           0.0023819,             0.99703,                   1,               0.995,             0.95104,           0.0082465,           0.0019319,          0.00078224,           0.0012385,           0.0012385,           0.0012385
                 887,            0.010936,           0.0048754,           0.0017891,             0.99699,                   1,               0.995,             0.94884,           0.0083749,           0.0019643,          0.00077548,           0.0012286,           0.0012286,           0.0012286
                 888,            0.011638,           0.0048635,           0.0016749,             0.99698,                   1,               0.995,             0.95152,           0.0078013,           0.0019287,          0.00077328,           0.0012187,           0.0012187,           0.0012187
                 889,            0.011539,           0.0053551,           0.0024826,             0.99699,                   1,               0.995,              0.9518,           0.0076495,           0.0019324,          0.00077038,           0.0012088,           0.0012088,           0.0012088
                 890,            0.010766,           0.0052963,           0.0021324,             0.99695,                   1,               0.995,             0.95238,           0.0074651,           0.0019135,          0.00076841,           0.0011989,           0.0011989,           0.0011989
                 891,            0.010342,           0.0049046,           0.0013253,             0.99696,                   1,               0.995,             0.94594,           0.0080942,           0.0019867,          0.00076415,            0.001189,            0.001189,            0.001189
                 892,             0.01121,           0.0047455,           0.0014714,             0.99697,                   1,               0.995,              0.9546,           0.0073726,           0.0019402,          0.00076173,           0.0011791,           0.0011791,           0.0011791
                 893,            0.010248,           0.0048361,           0.0016585,             0.99703,                   1,               0.995,             0.95876,           0.0078038,           0.0019764,          0.00075991,           0.0011692,           0.0011692,           0.0011692
                 894,            0.010286,           0.0051468,           0.0029411,             0.99703,                   1,               0.995,             0.94486,           0.0072735,            0.001957,           0.0007575,           0.0011593,           0.0011593,           0.0011593
                 895,            0.010467,            0.005322,           0.0020567,             0.99709,                   1,               0.995,             0.94318,           0.0080087,           0.0020314,          0.00075626,           0.0011494,           0.0011494,           0.0011494
                 896,            0.011708,           0.0051545,           0.0015086,             0.99709,                   1,               0.995,             0.95693,           0.0074242,           0.0019671,          0.00075691,           0.0011395,           0.0011395,           0.0011395
                 897,            0.010931,            0.004778,           0.0020828,             0.99709,                   1,               0.995,             0.94808,           0.0078692,           0.0019954,          0.00075422,           0.0011296,           0.0011296,           0.0011296
                 898,            0.010312,           0.0048086,           0.0018071,             0.99708,                   1,               0.995,             0.94791,            0.007701,           0.0019893,          0.00074891,           0.0011197,           0.0011197,           0.0011197
                 899,            0.010646,           0.0053783,           0.0017929,             0.99714,                   1,               0.995,             0.94876,           0.0082052,            0.001999,          0.00074655,           0.0011098,           0.0011098,           0.0011098
                 900,            0.010758,           0.0036358,           0.0018728,             0.99719,                   1,               0.995,             0.95308,           0.0076773,            0.001964,          0.00074435,           0.0010999,           0.0010999,           0.0010999
                 901,            0.010988,           0.0050137,           0.0023485,             0.99719,                   1,               0.995,             0.94746,           0.0083824,           0.0019962,          0.00074414,             0.00109,             0.00109,             0.00109
                 902,            0.010133,           0.0045525,           0.0017097,             0.99717,                   1,               0.995,              0.9517,           0.0077534,           0.0019796,          0.00074014,           0.0010801,           0.0010801,           0.0010801
                 903,            0.010275,           0.0043676,           0.0017627,             0.99718,                   1,               0.995,             0.94693,           0.0080573,           0.0019829,          0.00073871,           0.0010702,           0.0010702,           0.0010702
                 904,            0.010036,           0.0054226,            0.002924,             0.99722,                   1,               0.995,             0.94541,           0.0078151,            0.001987,           0.0007342,           0.0010603,           0.0010603,           0.0010603
                 905,            0.010285,           0.0049278,           0.0029539,             0.99717,                   1,               0.995,              0.9509,           0.0077985,           0.0019747,          0.00073155,           0.0010504,           0.0010504,           0.0010504
                 906,            0.010429,           0.0044118,           0.0029978,             0.99719,                   1,               0.995,             0.94848,           0.0080441,           0.0019774,          0.00072991,           0.0010405,           0.0010405,           0.0010405
                 907,            0.010807,           0.0049223,           0.0017779,             0.99717,                   1,               0.995,             0.95131,           0.0085075,           0.0019861,          0.00072599,           0.0010306,           0.0010306,           0.0010306
                 908,            0.010441,           0.0046244,           0.0021294,             0.99716,                   1,               0.995,             0.95214,           0.0083241,           0.0019848,          0.00072433,           0.0010207,           0.0010207,           0.0010207
                 909,           0.0096627,           0.0043987,           0.0015532,             0.99717,                   1,               0.995,               0.948,           0.0084543,           0.0019971,          0.00072228,           0.0010108,           0.0010108,           0.0010108
                 910,            0.010006,           0.0049836,           0.0012901,             0.99713,                   1,               0.995,             0.94232,           0.0084113,           0.0019953,           0.0007215,           0.0010009,           0.0010009,           0.0010009
                 911,            0.010608,           0.0051222,           0.0012908,             0.99714,                   1,               0.995,             0.93904,           0.0080672,           0.0019961,          0.00071714,            0.000991,            0.000991,            0.000991
                 912,            0.010741,           0.0060722,           0.0016297,             0.99712,                   1,               0.995,             0.94297,           0.0082254,           0.0020036,          0.00071403,           0.0009811,           0.0009811,           0.0009811
                 913,            0.010465,           0.0055452,           0.0024186,             0.99711,                   1,               0.995,             0.94729,           0.0079859,           0.0019498,          0.00071223,           0.0009712,           0.0009712,           0.0009712
                 914,            0.010141,           0.0050694,           0.0011542,             0.99714,                   1,               0.995,              0.9425,           0.0078574,             0.00194,          0.00070727,           0.0009613,           0.0009613,           0.0009613
                 915,            0.010819,            0.005107,           0.0019847,             0.99714,                   1,               0.995,             0.94832,           0.0082052,           0.0019442,          0.00070153,           0.0009514,           0.0009514,           0.0009514
                 916,            0.010005,           0.0046406,           0.0017961,             0.99718,                   1,               0.995,             0.94424,           0.0079781,           0.0019352,          0.00069729,           0.0009415,           0.0009415,           0.0009415
                 917,           0.0098241,           0.0050278,           0.0023418,             0.99719,                   1,               0.995,             0.94534,           0.0080843,           0.0019121,          0.00069271,           0.0009316,           0.0009316,           0.0009316
                 918,            0.010119,            0.005529,           0.0012528,             0.99721,                   1,               0.995,             0.95047,           0.0082577,           0.0019232,          0.00068793,           0.0009217,           0.0009217,           0.0009217
                 919,            0.010121,           0.0049142,           0.0025043,             0.99721,                   1,               0.995,             0.94501,           0.0079418,           0.0019122,          0.00068268,           0.0009118,           0.0009118,           0.0009118
                 920,            0.010717,           0.0048509,           0.0014665,              0.9972,                   1,               0.995,             0.94651,           0.0078919,            0.001922,          0.00067927,           0.0009019,           0.0009019,           0.0009019
                 921,             0.01101,           0.0043511,           0.0019284,             0.99722,                   1,               0.995,             0.94359,            0.007452,           0.0019141,          0.00067396,            0.000892,            0.000892,            0.000892
                 922,             0.01028,           0.0047286,           0.0013006,             0.99726,                   1,               0.995,             0.94994,           0.0074915,           0.0018995,          0.00067053,           0.0008821,           0.0008821,           0.0008821
                 923,            0.011142,           0.0045605,           0.0014104,             0.99725,                   1,               0.995,             0.94921,           0.0075026,           0.0019042,          0.00066707,           0.0008722,           0.0008722,           0.0008722
                 924,            0.010759,           0.0045682,           0.0020013,             0.99723,                   1,               0.995,             0.94346,           0.0073941,            0.001914,           0.0006624,           0.0008623,           0.0008623,           0.0008623
                 925,            0.011263,           0.0043918,           0.0022159,             0.99722,                   1,               0.995,              0.9503,           0.0072221,           0.0018888,          0.00065809,           0.0008524,           0.0008524,           0.0008524
                 926,             0.01102,           0.0050971,            0.002144,             0.99722,                   1,               0.995,             0.94605,           0.0074961,           0.0019178,          0.00065611,           0.0008425,           0.0008425,           0.0008425
                 927,            0.010803,           0.0046617,           0.0017919,              0.9972,                   1,               0.995,             0.94487,           0.0076684,           0.0019214,          0.00065294,           0.0008326,           0.0008326,           0.0008326
                 928,            0.010209,           0.0042714,           0.0016516,              0.9972,                   1,               0.995,             0.94981,           0.0076409,           0.0019093,          0.00064994,           0.0008227,           0.0008227,           0.0008227
                 929,           0.0096917,           0.0048618,           0.0022045,              0.9972,                   1,               0.995,             0.94278,           0.0073065,           0.0018854,          0.00064871,           0.0008128,           0.0008128,           0.0008128
                 930,            0.010431,           0.0047029,           0.0013934,             0.99716,                   1,               0.995,             0.94067,           0.0075571,           0.0018798,          0.00064704,           0.0008029,           0.0008029,           0.0008029
                 931,           0.0090695,           0.0035137,           0.0010414,             0.99712,                   1,               0.995,             0.94506,           0.0076792,            0.001873,          0.00064329,            0.000793,            0.000793,            0.000793
                 932,            0.010687,           0.0060151,           0.0010497,             0.99708,                   1,               0.995,             0.93888,           0.0074996,           0.0018697,          0.00064082,           0.0007831,           0.0007831,           0.0007831
                 933,            0.011043,           0.0038096,           0.0013531,             0.99713,                   1,               0.995,             0.95204,           0.0077043,           0.0018508,          0.00063693,           0.0007732,           0.0007732,           0.0007732
                 934,            0.010509,           0.0041937,           0.0023885,              0.9972,                   1,               0.995,              0.9452,           0.0076321,           0.0018481,          0.00063409,           0.0007633,           0.0007633,           0.0007633
                 935,            0.009986,           0.0042835,           0.0012764,             0.99721,                   1,               0.995,             0.94655,           0.0078346,           0.0018523,          0.00063138,           0.0007534,           0.0007534,           0.0007534
                 936,            0.010058,           0.0053117,           0.0012175,              0.9972,                   1,               0.995,             0.94785,           0.0080002,           0.0018489,          0.00063004,           0.0007435,           0.0007435,           0.0007435
                 937,           0.0096433,           0.0054683,           0.0021147,             0.99719,                   1,               0.995,             0.94386,           0.0081192,           0.0018579,          0.00063044,           0.0007336,           0.0007336,           0.0007336
                 938,            0.010328,           0.0039579,           0.0030797,             0.99718,                   1,               0.995,             0.94291,           0.0077179,           0.0018534,           0.0006298,           0.0007237,           0.0007237,           0.0007237
                 939,           0.0098835,           0.0044464,           0.0019254,             0.99719,                   1,               0.995,             0.95055,           0.0080999,           0.0018508,          0.00062661,           0.0007138,           0.0007138,           0.0007138
                 940,           0.0095626,           0.0040632,           0.0012636,              0.9972,                   1,               0.995,             0.95161,           0.0078284,           0.0018486,          0.00062404,           0.0007039,           0.0007039,           0.0007039
                 941,            0.010433,           0.0056813,           0.0017278,             0.99721,                   1,               0.995,             0.95279,           0.0078322,           0.0018581,          0.00062353,            0.000694,            0.000694,            0.000694
                 942,           0.0094615,           0.0039314,           0.0014794,              0.9972,                   1,               0.995,             0.95768,           0.0078088,           0.0018507,          0.00062219,           0.0006841,           0.0006841,           0.0006841
                 943,            0.010099,           0.0048182,           0.0030827,             0.99724,                   1,               0.995,             0.95773,           0.0072354,            0.001824,           0.0006195,           0.0006742,           0.0006742,           0.0006742
                 944,           0.0093682,           0.0050083,           0.0021416,             0.99723,                   1,               0.995,             0.95161,           0.0073196,           0.0018305,          0.00061612,           0.0006643,           0.0006643,           0.0006643
                 945,            0.010262,             0.00449,           0.0018659,             0.99719,                   1,               0.995,             0.95482,           0.0072099,           0.0018222,          0.00061486,           0.0006544,           0.0006544,           0.0006544
                 946,            0.010148,           0.0047723,           0.0023552,             0.99718,                   1,               0.995,             0.95404,            0.007251,           0.0018406,          0.00061395,           0.0006445,           0.0006445,           0.0006445
                 947,           0.0098418,           0.0047376,           0.0017306,             0.99717,                   1,               0.995,             0.95442,           0.0074466,           0.0018244,          0.00061366,           0.0006346,           0.0006346,           0.0006346
                 948,           0.0090192,           0.0042421,           0.0026224,             0.99723,                   1,               0.995,             0.95782,           0.0075874,           0.0018259,          0.00061234,           0.0006247,           0.0006247,           0.0006247
                 949,            0.009059,            0.004621,           0.0023724,              0.9972,                   1,               0.995,             0.95661,            0.007364,           0.0018097,          0.00060966,           0.0006148,           0.0006148,           0.0006148
                 950,           0.0099346,           0.0042993,           0.0028489,             0.99721,                   1,               0.995,             0.95773,           0.0072315,           0.0018147,          0.00060582,           0.0006049,           0.0006049,           0.0006049
                 951,             0.01001,           0.0044474,           0.0025824,             0.99726,                   1,               0.995,             0.95463,           0.0071377,           0.0018135,          0.00060429,            0.000595,            0.000595,            0.000595
                 952,           0.0098673,           0.0048849,           0.0023573,             0.99725,                   1,               0.995,             0.95271,           0.0072553,           0.0018193,          0.00060226,           0.0005851,           0.0005851,           0.0005851
                 953,           0.0095923,           0.0042179,           0.0026622,             0.99727,                   1,               0.995,             0.94773,           0.0073482,           0.0018265,          0.00060143,           0.0005752,           0.0005752,           0.0005752
                 954,            0.010497,            0.005629,           0.0015283,              0.9973,                   1,               0.995,             0.95659,           0.0074233,           0.0018304,           0.0005989,           0.0005653,           0.0005653,           0.0005653
                 955,            0.008913,           0.0045054,           0.0013017,             0.99728,                   1,               0.995,             0.95726,           0.0075077,           0.0018439,          0.00059829,           0.0005554,           0.0005554,           0.0005554
                 956,            0.010002,           0.0042542,           0.0017966,             0.99728,                   1,               0.995,              0.9569,           0.0077327,           0.0018611,          0.00059657,           0.0005455,           0.0005455,           0.0005455
                 957,           0.0090312,            0.004573,           0.0017218,             0.99732,                   1,               0.995,             0.96064,           0.0075093,           0.0018496,          0.00059424,           0.0005356,           0.0005356,           0.0005356
                 958,            0.009843,           0.0056465,           0.0033727,             0.99731,                   1,               0.995,             0.96039,           0.0074665,           0.0018441,          0.00059247,           0.0005257,           0.0005257,           0.0005257
                 959,           0.0099587,           0.0047521,           0.0019225,             0.99728,                   1,               0.995,             0.95859,           0.0073927,            0.001843,          0.00059302,           0.0005158,           0.0005158,           0.0005158
                 960,            0.010452,           0.0050871,           0.0013397,             0.99728,                   1,               0.995,              0.9566,           0.0072851,           0.0018445,          0.00059096,           0.0005059,           0.0005059,           0.0005059
                 961,           0.0099516,           0.0050942,           0.0012497,             0.99731,                   1,               0.995,             0.95815,           0.0073015,             0.00186,          0.00058838,            0.000496,            0.000496,            0.000496
                 962,            0.008468,           0.0038385,           0.0025243,             0.99731,                   1,               0.995,              0.9546,           0.0073858,           0.0018695,          0.00058817,           0.0004861,           0.0004861,           0.0004861
                 963,            0.010741,           0.0044718,           0.0028483,             0.99731,                   1,               0.995,             0.95736,           0.0073466,           0.0018739,          0.00058624,           0.0004762,           0.0004762,           0.0004762
                 964,            0.010278,           0.0050666,           0.0022022,             0.99731,                   1,               0.995,             0.95727,           0.0072491,           0.0018723,          0.00058404,           0.0004663,           0.0004663,           0.0004663
                 965,           0.0093171,           0.0044144,            0.002538,             0.99731,                   1,               0.995,             0.95672,           0.0072337,           0.0018784,          0.00058211,           0.0004564,           0.0004564,           0.0004564
                 966,            0.011057,           0.0047855,           0.0025134,             0.99731,                   1,               0.995,             0.95533,           0.0071877,           0.0018843,          0.00057916,           0.0004465,           0.0004465,           0.0004465
                 967,           0.0096415,           0.0048226,           0.0013611,             0.99731,                   1,               0.995,             0.95945,           0.0071856,           0.0018923,          0.00057741,           0.0004366,           0.0004366,           0.0004366
                 968,           0.0084736,           0.0041676,            0.001497,              0.9973,                   1,               0.995,             0.95804,           0.0071825,           0.0019003,          0.00057575,           0.0004267,           0.0004267,           0.0004267
                 969,           0.0098855,           0.0049188,           0.0013116,              0.9973,                   1,               0.995,             0.96072,           0.0071675,           0.0019085,          0.00057395,           0.0004168,           0.0004168,           0.0004168
                 970,           0.0087222,           0.0044647,            0.001936,              0.9973,                   1,               0.995,             0.95971,           0.0071595,           0.0019147,          0.00057315,           0.0004069,           0.0004069,           0.0004069
                 971,           0.0084907,           0.0044617,           0.0014289,              0.9973,                   1,               0.995,             0.96115,           0.0069587,           0.0019109,          0.00057127,            0.000397,            0.000397,            0.000397
                 972,           0.0097528,           0.0044639,           0.0011422,             0.99729,                   1,               0.995,              0.9598,           0.0069549,           0.0019113,          0.00056945,           0.0003871,           0.0003871,           0.0003871
                 973,           0.0095035,            0.004641,           0.0020535,             0.99729,                   1,               0.995,             0.95626,           0.0070703,           0.0019184,          0.00056762,           0.0003772,           0.0003772,           0.0003772
                 974,           0.0097276,           0.0047753,           0.0014897,             0.99729,                   1,               0.995,             0.95364,           0.0069108,           0.0019085,           0.0005666,           0.0003673,           0.0003673,           0.0003673
                 975,           0.0089987,           0.0040234,           0.0017745,             0.99728,                   1,               0.995,              0.9571,           0.0069179,           0.0019063,          0.00056497,           0.0003574,           0.0003574,           0.0003574
                 976,           0.0097744,           0.0044693,           0.0015148,             0.99731,                   1,               0.995,             0.95445,           0.0070234,            0.001902,          0.00056389,           0.0003475,           0.0003475,           0.0003475
                 977,           0.0090218,            0.003788,           0.0011733,             0.99732,                   1,               0.995,             0.95792,           0.0070069,           0.0018992,           0.0005618,           0.0003376,           0.0003376,           0.0003376
                 978,           0.0086294,           0.0047611,           0.0015723,             0.99732,                   1,               0.995,             0.95672,           0.0070285,           0.0019021,          0.00056086,           0.0003277,           0.0003277,           0.0003277
                 979,            0.010293,           0.0047333,           0.0023413,             0.99729,                   1,               0.995,             0.95239,           0.0070174,           0.0019061,          0.00056009,           0.0003178,           0.0003178,           0.0003178
                 980,            0.010287,           0.0049043,           0.0013217,             0.99729,                   1,               0.995,             0.95244,           0.0070392,           0.0019121,          0.00055899,           0.0003079,           0.0003079,           0.0003079
                 981,           0.0099793,           0.0043798,           0.0011938,             0.99728,                   1,               0.995,             0.95296,           0.0070488,           0.0019101,          0.00055711,            0.000298,            0.000298,            0.000298
                 982,           0.0096255,           0.0041091,           0.0024785,             0.99731,                   1,               0.995,             0.95976,           0.0070022,           0.0019044,          0.00055472,           0.0002881,           0.0002881,           0.0002881
                 983,           0.0095519,           0.0050189,           0.0010859,             0.99731,                   1,               0.995,             0.95935,           0.0070281,           0.0019048,          0.00055378,           0.0002782,           0.0002782,           0.0002782
                 984,           0.0092642,           0.0044593,           0.0010913,             0.99731,                   1,               0.995,             0.96054,           0.0070174,           0.0019052,          0.00055255,           0.0002683,           0.0002683,           0.0002683
                 985,           0.0094749,           0.0047659,           0.0014333,              0.9973,                   1,               0.995,             0.95893,           0.0070278,           0.0018987,          0.00055089,           0.0002584,           0.0002584,           0.0002584
                 986,            0.010092,           0.0043884,           0.0034191,             0.99733,                   1,               0.995,             0.95782,           0.0071316,           0.0018986,          0.00054936,           0.0002485,           0.0002485,           0.0002485
                 987,           0.0095747,           0.0042291,           0.0016812,             0.99733,                   1,               0.995,             0.95743,            0.007092,           0.0018981,          0.00054842,           0.0002386,           0.0002386,           0.0002386
                 988,           0.0092438,           0.0049436,           0.0015525,             0.99732,                   1,               0.995,             0.95778,           0.0070652,           0.0018982,          0.00054643,           0.0002287,           0.0002287,           0.0002287
                 989,           0.0091921,            0.004362,           0.0016734,             0.99729,                   1,               0.995,             0.95732,           0.0070007,           0.0018958,           0.0005448,           0.0002188,           0.0002188,           0.0002188
                 990,            0.009079,           0.0054836,           0.0013217,             0.99729,                   1,               0.995,             0.95714,           0.0069805,           0.0018929,          0.00054305,           0.0002089,           0.0002089,           0.0002089
                 991,           0.0094138,            0.004538,           0.0012099,             0.99729,                   1,               0.995,             0.95711,            0.006965,           0.0018919,          0.00054174,            0.000199,            0.000199,            0.000199
                 992,           0.0086792,           0.0045093,           0.0012304,             0.99729,                   1,               0.995,             0.95799,           0.0069678,           0.0018894,          0.00054112,           0.0001891,           0.0001891,           0.0001891
